disasterNumber,declarationTitle,state,Date,fipsStateCode,fipsCountyCode,year,county,validReg_own,DamageBetween1and1000,DamageBetween10001and2000,DamageBetween20001and3000,DamageGreaterThan3000,validReg_rent,ModerateDamage_rent,MajorDamage_rent,SubstDamage_rent,fipsCode,LATITUDE_county,LONGITUDE_county
1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,141,2003,Pender (County),339.0,271.0,1.0,0.0,0.0,170.0,0.0,0.0,0.0,37141,34.453784,-77.806662
4393,HURRICANE FLORENCE,NC,2018-09-07 00:00:00+00:00,37,147,2018,Pitt (County),424.0,231.0,2.0,0.0,0.0,248.0,13.0,1.0,0.0,37147,35.576487,-77.383372
4285,HURRICANE MATTHEW,NC,2016-10-04 00:00:00+00:00,37,147,2016,Pitt (County),1597.0,857.0,33.0,9.0,3.0,1675.0,133.0,10.0,0.0,37147,35.576487,-77.383372
4019,HURRICANE IRENE,NC,2011-08-25 00:00:00+00:00,37,147,2011,Pitt (County),1803.0,1212.0,11.0,2.0,9.0,760.0,0.0,0.0,0.0,37147,35.576487,-77.383372
1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,147,2003,Pitt (County),404.0,288.0,1.0,1.0,1.0,225.0,0.0,0.0,0.0,37147,35.576487,-77.383372
4393,HURRICANE FLORENCE,NC,2018-09-07 00:00:00+00:00,37,153,2018,Richmond (County),920.0,597.0,0.0,0.0,0.0,270.0,12.0,0.0,0.0,37153,34.942668,-79.735374
4285,HURRICANE MATTHEW,NC,2016-10-04 00:00:00+00:00,37,153,2016,Richmond (County),135.0,77.0,2.0,0.0,0.0,38.0,4.0,0.0,0.0,37153,34.942668,-79.735374
4393,HURRICANE FLORENCE,NC,2018-09-07 00:00:00+00:00,37,155,2018,Robeson (County),7444.0,5186.0,205.0,73.0,16.0,4081.0,602.0,20.0,0.0,37155,34.677173,-79.091794
4285,HURRICANE MATTHEW,NC,2016-10-04 00:00:00+00:00,37,155,2016,Robeson (County),11575.0,6892.0,404.0,166.0,35.0,6731.0,1508.0,27.0,0.0,37155,34.677173,-79.091794
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,155,2004,Robeson (County),2376.0,1864.0,11.0,0.0,2.0,1623.0,0.0,0.0,0.0,37155,34.677173,-79.091794
1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,155,2003,Robeson (County),1296.0,960.0,3.0,1.0,0.0,1011.0,0.0,0.0,0.0,37155,34.677173,-79.091794
4393,HURRICANE FLORENCE,NC,2018-09-07 00:00:00+00:00,37,163,2018,Sampson (County),1871.0,1189.0,15.0,14.0,29.0,725.0,63.0,11.0,0.0,37163,35.036714,-78.397561
4285,HURRICANE MATTHEW,NC,2016-10-04 00:00:00+00:00,37,163,2016,Sampson (County),1675.0,1015.0,27.0,13.0,12.0,549.0,58.0,5.0,0.0,37163,35.036714,-78.397561
4019,HURRICANE IRENE,NC,2011-08-25 00:00:00+00:00,37,163,2011,Sampson (County),64.0,51.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,37163,35.036714,-78.397561
1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,163,2003,Sampson (County),481.0,401.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,37163,35.036714,-78.397561
4393,HURRICANE FLORENCE,NC,2018-09-07 00:00:00+00:00,37,165,2018,Scotland (County),1610.0,1033.0,30.0,4.0,4.0,959.0,209.0,5.0,0.0,37165,34.785743,-79.473966
4285,HURRICANE MATTHEW,NC,2016-10-04 00:00:00+00:00,37,165,2016,Scotland (County),365.0,216.0,1.0,0.0,0.0,170.0,3.0,0.0,0.0,37165,34.785743,-79.473966
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,165,2004,Scotland (County),96.0,59.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,37165,34.785743,-79.473966
4393,HURRICANE FLORENCE,NC,2018-09-07 00:00:00+00:00,37,179,2018,Union (County),126.0,60.0,2.0,0.0,1.0,36.0,2.0,0.0,0.0,37179,35.01249,-80.631967
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,179,2004,Union (County),2.0,1.0,1.0,0.0,0.0,,,,,37179,35.01249,-80.631967
4393,HURRICANE FLORENCE,NC,2018-09-07 00:00:00+00:00,37,191,2018,Wayne (County),1640.0,1019.0,19.0,4.0,1.0,1540.0,96.0,2.0,0.0,37191,35.372889,-77.986675
4285,HURRICANE MATTHEW,NC,2016-10-04 00:00:00+00:00,37,191,2016,Wayne (County),3430.0,1792.0,154.0,60.0,43.0,3183.0,627.0,34.0,0.0,37191,35.372889,-77.986675
4019,HURRICANE IRENE,NC,2011-08-25 00:00:00+00:00,37,191,2011,Wayne (County),312.0,209.0,3.0,0.0,0.0,89.0,0.0,0.0,0.0,37191,35.372889,-77.986675
1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,191,2003,Wayne (County),147.0,95.0,2.0,0.0,0.0,56.0,0.0,0.0,0.0,37191,35.372889,-77.986675
4393,HURRICANE FLORENCE,NC,2018-09-07 00:00:00+00:00,37,195,2018,Wilson (County),135.0,64.0,0.0,0.0,1.0,53.0,6.0,0.0,0.0,37195,35.727699,-77.93379
4285,HURRICANE MATTHEW,NC,2016-10-04 00:00:00+00:00,37,195,2016,Wilson (County),376.0,222.0,6.0,5.0,0.0,339.0,100.0,0.0,0.0,37195,35.727699,-77.93379
4019,HURRICANE IRENE,NC,2011-08-25 00:00:00+00:00,37,195,2011,Wilson (County),301.0,180.0,2.0,1.0,1.0,79.0,0.0,0.0,0.0,37195,35.727699,-77.93379
1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,195,2003,Wilson (County),131.0,77.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,37195,35.727699,-77.93379
4338,HURRICANE IRMA,GA,2017-09-07 00:00:00+00:00,13,39,2017,Camden (County),2460.0,579.0,74.0,4.0,3.0,2386.0,104.0,7.0,0.0,13039,30.812543,-81.631375
4830,HURRICANE HELENE,GA,2024-09-24 00:00:00+00:00,13,39,2024,Camden (County),1194.0,125.0,12.0,0.0,0.0,1302.0,10.0,0.0,0.0,13039,30.812543,-81.631375
4338,HURRICANE IRMA,GA,2017-09-07 00:00:00+00:00,13,49,2017,Charlton (County),481.0,179.0,10.0,0.0,0.0,250.0,12.0,1.0,0.0,13049,30.786554,-82.024244
4830,HURRICANE HELENE,GA,2024-09-24 00:00:00+00:00,13,49,2024,Charlton (County),529.0,78.0,5.0,0.0,0.0,275.0,7.0,0.0,0.0,13049,30.786554,-82.024244
4338,HURRICANE IRMA,GA,2017-09-07 00:00:00+00:00,13,51,2017,Chatham (County),6869.0,593.0,75.0,11.0,2.0,15865.0,193.0,18.0,0.0,13051,32.043151,-81.136643
4284,HURRICANE MATTHEW,GA,2016-10-04 00:00:00+00:00,13,51,2016,Chatham (County),6546.0,2054.0,78.0,7.0,9.0,6230.0,324.0,28.0,0.0,13051,32.043151,-81.136643
4830,HURRICANE HELENE,GA,2024-09-24 00:00:00+00:00,13,51,2024,Chatham (County),13636.0,1249.0,106.0,10.0,5.0,20532.0,313.0,2.0,0.0,13051,32.043151,-81.136643
4338,HURRICANE IRMA,GA,2017-09-07 00:00:00+00:00,13,69,2017,Coffee (County),490.0,216.0,2.0,0.0,0.0,191.0,9.0,0.0,0.0,13069,31.515718,-82.838428
4830,HURRICANE HELENE,GA,2024-09-24 00:00:00+00:00,13,69,2024,Coffee (County),8371.0,1862.0,398.0,39.0,40.0,5156.0,656.0,28.0,0.0,13069,31.515718,-82.838428
4338,HURRICANE IRMA,GA,2017-09-07 00:00:00+00:00,13,127,2017,Glynn (County),4684.0,829.0,111.0,14.0,4.0,6397.0,227.0,23.0,0.0,13127,31.202596,-81.486211
4284,HURRICANE MATTHEW,GA,2016-10-04 00:00:00+00:00,13,127,2016,Glynn (County),1316.0,532.0,28.0,0.0,3.0,1002.0,79.0,6.0,0.0,13127,31.202596,-81.486211
4830,HURRICANE HELENE,GA,2024-09-24 00:00:00+00:00,13,127,2024,Glynn (County),2658.0,254.0,23.0,2.0,2.0,3455.0,74.0,0.0,0.0,13127,31.202596,-81.486211
4738,HURRICANE IDALIA,GA,2023-08-30 00:00:00+00:00,13,127,2023,Glynn (County),185.0,24.0,1.0,0.0,0.0,134.0,4.0,0.0,0.0,13127,31.202596,-81.486211
4338,HURRICANE IRMA,GA,2017-09-07 00:00:00+00:00,13,179,2017,Liberty (County),751.0,127.0,15.0,3.0,1.0,1337.0,17.0,1.0,0.0,13179,31.828772,-81.5777
4284,HURRICANE MATTHEW,GA,2016-10-04 00:00:00+00:00,13,179,2016,Liberty (County),875.0,299.0,4.0,0.0,0.0,464.0,17.0,2.0,0.0,13179,31.828772,-81.5777
4830,HURRICANE HELENE,GA,2024-09-24 00:00:00+00:00,13,179,2024,Liberty (County),3728.0,371.0,42.0,2.0,0.0,4141.0,148.0,0.0,0.0,13179,31.828772,-81.5777
4338,HURRICANE IRMA,GA,2017-09-07 00:00:00+00:00,13,191,2017,McIntosh (County),1024.0,253.0,16.0,3.0,1.0,528.0,12.0,1.0,0.0,13191,31.480147,-81.405656
4284,HURRICANE MATTHEW,GA,2016-10-04 00:00:00+00:00,13,191,2016,McIntosh (County),491.0,237.0,2.0,0.0,5.0,119.0,9.0,0.0,0.0,13191,31.480147,-81.405656
4830,HURRICANE HELENE,GA,2024-09-24 00:00:00+00:00,13,191,2024,McIntosh (County),951.0,166.0,34.0,3.0,1.0,414.0,27.0,0.0,0.0,13191,31.480147,-81.405656
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,1,2017,Alachua (County),9658.0,1569.0,100.0,11.0,6.0,12185.0,250.0,27.0,0.0,12001,29.664721,-82.391582
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,1,2024,Alachua (County),3624.0,598.0,75.0,4.0,2.0,4614.0,220.0,5.0,0.0,12001,29.664721,-82.391582
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,1,2004,Alachua (County),2381.0,1499.0,14.0,4.0,9.0,479.0,0.0,0.0,0.0,12001,29.664721,-82.391582
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,1,2004,Alachua (County),4090.0,2594.0,35.0,17.0,17.0,843.0,0.0,0.0,0.0,12001,29.664721,-82.391582
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,3,2017,Baker (County),1790.0,366.0,36.0,1.0,0.0,1086.0,23.0,1.0,0.0,12003,30.286374,-82.184536
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,3,2024,Baker (County),612.0,110.0,10.0,2.0,0.0,366.0,20.0,1.0,0.0,12003,30.286374,-82.184536
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,3,2004,Baker (County),288.0,212.0,3.0,1.0,0.0,31.0,0.0,0.0,0.0,12003,30.286374,-82.184536
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,3,2004,Baker (County),190.0,128.0,11.0,2.0,0.0,26.0,0.0,0.0,0.0,12003,30.286374,-82.184536
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,7,2017,Bradford (County),2241.0,615.0,92.0,10.0,4.0,1290.0,92.0,5.0,0.0,12007,29.949896,-82.128265
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,7,2024,Bradford (County),517.0,118.0,19.0,4.0,0.0,369.0,44.0,2.0,0.0,12007,29.949896,-82.128265
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,7,2004,Bradford (County),978.0,690.0,16.0,2.0,4.0,339.0,0.0,0.0,0.0,12007,29.949896,-82.128265
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,7,2004,Bradford (County),912.0,669.0,14.0,3.0,5.0,273.0,0.0,0.0,0.0,12007,29.949896,-82.128265
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,11,2017,Broward (County),128778.0,18712.0,439.0,94.0,24.0,177121.0,2831.0,281.0,0.0,12011,26.135399,-80.226976
1609,HURRICANE WILMA,FL,2005-10-23 00:00:00+00:00,12,11,2005,Broward (County),165208.0,99520.0,1089.0,194.0,427.0,49211.0,0.0,0.0,0.0,12011,26.135399,-80.226976
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,11,2004,Broward (County),8709.0,4953.0,43.0,4.0,6.0,6290.0,0.0,0.0,0.0,12011,26.135399,-80.226976
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,17,2017,Citrus (County),8715.0,1298.0,35.0,2.0,2.0,5532.0,112.0,7.0,0.0,12017,28.865585,-82.455213
4280,HURRICANE HERMINE,FL,2016-08-31 00:00:00+00:00,12,17,2016,Citrus (County),769.0,308.0,183.0,26.0,1.0,204.0,112.0,1.0,0.0,12017,28.865585,-82.455213
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,17,2024,Citrus (County),3494.0,495.0,69.0,21.0,10.0,1799.0,90.0,4.0,0.0,12017,28.865585,-82.455213
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,17,2024,Citrus (County),3701.0,455.0,565.0,418.0,159.0,1712.0,405.0,28.0,0.0,12017,28.865585,-82.455213
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,17,2004,Citrus (County),1933.0,1212.0,18.0,7.0,17.0,312.0,0.0,0.0,0.0,12017,28.865585,-82.455213
1551,HURRICANE IVAN,FL,2004-09-13 00:00:00+00:00,12,17,2004,Citrus (County),116.0,23.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,12017,28.865585,-82.455213
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,17,2004,Citrus (County),2969.0,1973.0,27.0,6.0,22.0,466.0,0.0,0.0,0.0,12017,28.865585,-82.455213
4734,HURRICANE IDALIA,FL,2023-08-27 00:00:00+00:00,12,17,2023,Citrus (County),1728.0,516.0,322.0,102.0,14.0,1121.0,207.0,1.0,0.0,12017,28.865585,-82.455213
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,19,2017,Clay (County),9668.0,1559.0,245.0,107.0,68.0,6011.0,202.0,75.0,0.0,12019,30.087758,-81.800487
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,19,2024,Clay (County),395.0,39.0,4.0,0.0,0.0,636.0,10.0,1.0,0.0,12019,30.087758,-81.800487
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,19,2004,Clay (County),1322.0,869.0,10.0,4.0,5.0,113.0,0.0,0.0,0.0,12019,30.087758,-81.800487
1551,HURRICANE IVAN,FL,2004-09-13 00:00:00+00:00,12,19,2004,Clay (County),83.0,35.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,12019,30.087758,-81.800487
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,19,2004,Clay (County),1804.0,1191.0,25.0,4.0,10.0,176.0,0.0,0.0,0.0,12019,30.087758,-81.800487
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,23,2017,Columbia (County),4259.0,753.0,38.0,6.0,2.0,3814.0,68.0,13.0,0.0,12023,30.122022,-82.664496
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,23,2024,Columbia (County),4389.0,959.0,132.0,23.0,12.0,2562.0,180.0,20.0,0.0,12023,30.122022,-82.664496
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,23,2004,Columbia (County),1383.0,974.0,19.0,4.0,8.0,260.0,0.0,0.0,0.0,12023,30.122022,-82.664496
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,23,2004,Columbia (County),1790.0,1213.0,60.0,15.0,31.0,441.0,0.0,0.0,0.0,12023,30.122022,-82.664496
4734,HURRICANE IDALIA,FL,2023-08-27 00:00:00+00:00,12,23,2023,Columbia (County),3292.0,885.0,12.0,2.0,3.0,1971.0,63.0,0.0,0.0,12023,30.122022,-82.664496
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,29,2017,Dixie (County),1344.0,404.0,8.0,1.0,1.0,578.0,18.0,0.0,0.0,12029,29.634593,-83.058664
4280,HURRICANE HERMINE,FL,2016-08-31 00:00:00+00:00,12,29,2016,Dixie (County),330.0,138.0,43.0,15.0,0.0,49.0,12.0,0.0,0.0,12029,29.634593,-83.058664
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,29,2024,Dixie (County),1829.0,505.0,100.0,36.0,153.0,491.0,71.0,13.0,0.0,12029,29.634593,-83.058664
1595,HURRICANE DENNIS,FL,2005-07-07 00:00:00+00:00,12,29,2005,Dixie (County),60.0,32.0,4.0,2.0,0.0,14.0,0.0,0.0,0.0,12029,29.634593,-83.058664
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,29,2004,Dixie (County),593.0,399.0,19.0,8.0,7.0,86.0,0.0,0.0,0.0,12029,29.634593,-83.058664
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,29,2004,Dixie (County),656.0,464.0,12.0,8.0,6.0,125.0,0.0,0.0,0.0,12029,29.634593,-83.058664
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,29,2004,Dixie (County),58.0,34.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,12029,29.634593,-83.058664
4734,HURRICANE IDALIA,FL,2023-08-27 00:00:00+00:00,12,29,2023,Dixie (County),2529.0,915.0,83.0,70.0,65.0,728.0,100.0,5.0,0.0,12029,29.634593,-83.058664
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,31,2017,Duval (County),44836.0,7721.0,761.0,89.0,22.0,66508.0,2065.0,245.0,0.0,12031,30.298646,-81.620436
4283,HURRICANE MATTHEW,FL,2016-10-03 00:00:00+00:00,12,31,2016,Duval (County),3952.0,1656.0,77.0,3.0,2.0,1319.0,100.0,7.0,0.0,12031,30.298646,-81.620436
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,31,2024,Duval (County),2477.0,317.0,43.0,2.0,0.0,8738.0,231.0,1.0,0.0,12031,30.298646,-81.620436
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,31,2024,Duval (County),4348.0,475.0,120.0,33.0,5.0,9186.0,518.0,3.0,0.0,12031,30.298646,-81.620436
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,31,2004,Duval (County),3126.0,1843.0,24.0,4.0,3.0,707.0,0.0,0.0,0.0,12031,30.298646,-81.620436
1551,HURRICANE IVAN,FL,2004-09-13 00:00:00+00:00,12,31,2004,Duval (County),182.0,63.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,12031,30.298646,-81.620436
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,31,2004,Duval (County),3423.0,2045.0,25.0,5.0,14.0,785.0,0.0,0.0,0.0,12031,30.298646,-81.620436
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,31,2004,Duval (County),547.0,306.0,3.0,1.0,2.0,155.0,0.0,0.0,0.0,12031,30.298646,-81.620436
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,41,2017,Gilchrist (County),1068.0,202.0,5.0,1.0,0.0,497.0,17.0,1.0,0.0,12041,29.705263,-82.808104
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,41,2024,Gilchrist (County),1078.0,204.0,21.0,3.0,3.0,284.0,17.0,1.0,0.0,12041,29.705263,-82.808104
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,41,2004,Gilchrist (County),372.0,256.0,14.0,4.0,6.0,55.0,0.0,0.0,0.0,12041,29.705263,-82.808104
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,41,2004,Gilchrist (County),565.0,363.0,24.0,10.0,8.0,111.0,0.0,0.0,0.0,12041,29.705263,-82.808104
4734,HURRICANE IDALIA,FL,2023-08-27 00:00:00+00:00,12,41,2023,Gilchrist (County),668.0,212.0,8.0,4.0,1.0,279.0,19.0,0.0,0.0,12041,29.705263,-82.808104
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,47,2017,Hamilton (County),447.0,208.0,1.0,0.0,0.0,172.0,9.0,1.0,0.0,12047,30.501436,-82.999025
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,47,2024,Hamilton (County),1551.0,495.0,61.0,16.0,12.0,624.0,77.0,4.0,0.0,12047,30.501436,-82.999025
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,47,2004,Hamilton (County),260.0,185.0,6.0,1.0,1.0,39.0,0.0,0.0,0.0,12047,30.501436,-82.999025
4734,HURRICANE IDALIA,FL,2023-08-27 00:00:00+00:00,12,47,2023,Hamilton (County),2439.0,1045.0,33.0,3.0,3.0,1006.0,99.0,6.0,0.0,12047,30.501436,-82.999025
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,53,2017,Hernando (County),9055.0,1492.0,58.0,12.0,3.0,6023.0,135.0,11.0,0.0,12053,28.504446,-82.497025
4280,HURRICANE HERMINE,FL,2016-08-31 00:00:00+00:00,12,53,2016,Hernando (County),259.0,150.0,27.0,1.0,0.0,68.0,33.0,1.0,0.0,12053,28.504446,-82.497025
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,53,2024,Hernando (County),9214.0,1098.0,214.0,88.0,52.0,4487.0,197.0,6.0,0.0,12053,28.504446,-82.497025
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,53,2024,Hernando (County),3602.0,419.0,237.0,294.0,262.0,1838.0,167.0,37.0,0.0,12053,28.504446,-82.497025
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,53,2004,Hernando (County),1682.0,1047.0,15.0,4.0,4.0,306.0,0.0,0.0,0.0,12053,28.504446,-82.497025
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,53,2004,Hernando (County),2033.0,1277.0,18.0,2.0,5.0,292.0,0.0,0.0,0.0,12053,28.504446,-82.497025
4734,HURRICANE IDALIA,FL,2023-08-27 00:00:00+00:00,12,53,2023,Hernando (County),991.0,306.0,125.0,30.0,4.0,747.0,92.0,1.0,0.0,12053,28.504446,-82.497025
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,61,2017,Indian River (County),5980.0,1345.0,71.0,9.0,2.0,5258.0,213.0,18.0,0.0,12061,27.671332,-80.440738
4283,HURRICANE MATTHEW,FL,2016-10-03 00:00:00+00:00,12,61,2016,Indian River (County),423.0,221.0,4.0,0.0,0.0,206.0,15.0,0.0,0.0,12061,27.671332,-80.440738
1609,HURRICANE WILMA,FL,2005-10-23 00:00:00+00:00,12,61,2005,Indian River (County),625.0,394.0,8.0,1.0,4.0,360.0,0.0,0.0,0.0,12061,27.671332,-80.440738
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,61,2024,Indian River (County),3732.0,439.0,81.0,12.0,11.0,3093.0,124.0,4.0,0.0,12061,27.671332,-80.440738
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,61,2004,Indian River (County),16965.0,9742.0,417.0,71.0,234.0,5354.0,0.0,0.0,0.0,12061,27.671332,-80.440738
1551,HURRICANE IVAN,FL,2004-09-13 00:00:00+00:00,12,61,2004,Indian River (County),154.0,6.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,12061,27.671332,-80.440738
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,61,2004,Indian River (County),17106.0,9490.0,409.0,78.0,138.0,4908.0,0.0,0.0,0.0,12061,27.671332,-80.440738
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,61,2004,Indian River (County),96.0,35.0,2.0,0.0,0.0,34.0,0.0,0.0,0.0,12061,27.671332,-80.440738
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,67,2017,Lafayette (County),641.0,49.0,2.0,0.0,0.0,330.0,2.0,1.0,0.0,12067,30.063591,-83.176369
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,67,2024,Lafayette (County),698.0,161.0,25.0,4.0,2.0,287.0,33.0,1.0,0.0,12067,30.063591,-83.176369
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,67,2004,Lafayette (County),78.0,54.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,12067,30.063591,-83.176369
4734,HURRICANE IDALIA,FL,2023-08-27 00:00:00+00:00,12,67,2023,Lafayette (County),1369.0,546.0,18.0,3.0,0.0,474.0,60.0,1.0,0.0,12067,30.063591,-83.176369
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,75,2017,Levy (County),2742.0,479.0,15.0,0.0,0.0,1541.0,31.0,7.0,0.0,12075,29.380119,-82.662921
4280,HURRICANE HERMINE,FL,2016-08-31 00:00:00+00:00,12,75,2016,Levy (County),296.0,128.0,32.0,5.0,0.0,68.0,17.0,0.0,0.0,12075,29.380119,-82.662921
4828,HURRICANE HELENE,FL,2024-09-23 00:00:00+00:00,12,75,2024,Levy (County),2245.0,449.0,91.0,56.0,116.0,846.0,82.0,17.0,0.0,12075,29.380119,-82.662921
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,75,2004,Levy (County),767.0,493.0,5.0,4.0,3.0,121.0,0.0,0.0,0.0,12075,29.380119,-82.662921
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,75,2004,Levy (County),1307.0,839.0,30.0,10.0,14.0,211.0,0.0,0.0,0.0,12075,29.380119,-82.662921
1539,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,FL,2004-08-11 00:00:00+00:00,12,75,2004,Levy (County),96.0,59.0,1.0,0.0,2.0,17.0,0.0,0.0,0.0,12075,29.380119,-82.662921
4734,HURRICANE IDALIA,FL,2023-08-27 00:00:00+00:00,12,75,2023,Levy (County),1120.0,318.0,85.0,43.0,12.0,523.0,52.0,0.0,0.0,12075,29.380119,-82.662921
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,83,2017,Marion (County),26894.0,4563.0,127.0,36.0,10.0,21741.0,452.0,58.0,0.0,12083,29.135817,-82.126125
4834,HURRICANE MILTON ,FL,2024-10-05 00:00:00+00:00,12,83,2024,Marion (County),5483.0,615.0,63.0,9.0,5.0,4150.0,129.0,1.0,0.0,12083,29.135817,-82.126125
1561,HURRICANE JEANNE,FL,2004-09-24 00:00:00+00:00,12,83,2004,Marion (County),6858.0,4330.0,97.0,16.0,54.0,1762.0,0.0,0.0,0.0,12083,29.135817,-82.126125
1551,HURRICANE IVAN,FL,2004-09-13 00:00:00+00:00,12,83,2004,Marion (County),302.0,71.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,12083,29.135817,-82.126125
1545,HURRICANE FRANCES,FL,2004-09-03 00:00:00+00:00,12,83,2004,Marion (County),8975.0,5869.0,88.0,15.0,52.0,2171.0,0.0,0.0,0.0,12083,29.135817,-82.126125
4337,HURRICANE IRMA,FL,2017-09-04 00:00:00+00:00,12,85,2017,Martin (County),4578.0,778.0,21.0,1.0,2.0,3641.0,83.0,6.0,0.0,12085,27.145869,-80.245706
